week_start,year,week_num,doy,brent_usd_bbl,coal_newcastle_usd_t,henry_hub_usd_mmbtu,mad_usd,bdi_index,freight_usgulf_morocco_usd_t,petcoke_fob_usgulf_usd_t,petcoke_cfr_morocco_usd_t,petcoke_cfr_morocco_mad_t,cimar_cement_prod_weekly_t,cimar_petcoke_consumed_weekly_t,cimar_purchase_flag,cimar_volume_purchased_t,cimar_price_paid_usd_t,cimar_price_paid_mad_t,sulphur_pct,cimar_annual_spend_mmad
2018-11-12,2018,46,316,71.89,104.6,3.263,9.6981,1151,15.25,70.37,85.62,830.4,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-11-19,2018,47,323,71.83,107.07,3.302,9.6943,1343,16.23,71.24,87.47,848.0,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-11-26,2018,48,330,72.8,112.1,3.577,9.7198,1392,16.98,70.39,87.37,849.2,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-12-03,2018,49,337,69.84,108.34,3.398,9.6703,1379,15.26,71.33,86.59,837.4,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-12-10,2018,50,344,72.8,106.75,3.704,9.6802,1409,17.39,67.24,84.63,819.2,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-12-17,2018,51,351,72.01,108.0,3.673,9.6307,1477,17.74,68.42,86.16,829.8,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-12-24,2018,52,358,68.75,107.93,3.754,9.6963,1449,17.46,69.98,87.44,847.8,0,0,0,0.0,0.0,0.0,0.0,136.6
2018-12-31,2018,1,365,71.88,105.35,3.682,9.7518,1345,16.79,68.15,84.94,828.3,0,0,0,0.0,0.0,0.0,0.0,136.6
2019-01-07,2019,2,7,62.41,81.9,3.066,9.5559,1349,14.93,64.87,79.8,762.6,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-01-14,2019,3,14,63.73,85.7,3.218,9.5946,1295,14.02,63.17,77.19,740.6,0,0,1,19203,75.76,726.8,6.4,129.5
2019-01-21,2019,4,21,62.16,85.76,3.044,9.6262,1199,14.13,66.07,80.2,772.0,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-01-28,2019,5,28,64.95,82.54,3.089,9.7099,1406,15.78,64.64,80.42,780.9,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-02-04,2019,6,35,68.45,78.31,3.086,9.5923,1498,15.75,63.67,79.42,761.8,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-02-11,2019,7,42,65.88,90.1,3.078,9.543,1419,15.52,65.08,80.6,769.2,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-02-18,2019,8,49,64.33,84.83,2.803,9.6705,1519,15.8,64.91,80.71,780.5,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-02-25,2019,9,56,67.5,84.84,2.921,9.584,1493,15.81,63.06,78.87,755.9,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-03-04,2019,10,63,68.29,83.52,2.927,9.5961,1426,15.71,63.51,79.22,760.2,0,0,1,18260,77.09,739.7,5.04,129.5
2019-03-11,2019,11,70,68.73,80.33,2.721,9.5704,1625,16.7,62.9,79.6,761.8,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-03-18,2019,12,77,67.14,84.61,2.851,9.6481,1736,18.46,64.91,83.37,804.4,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-03-25,2019,13,84,67.76,83.66,2.795,9.4863,1497,15.65,66.91,82.56,783.2,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-04-01,2019,14,91,66.89,77.95,2.685,9.6754,1497,16.56,63.59,80.15,775.5,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-04-08,2019,15,98,65.72,81.75,2.504,9.5246,1580,16.5,64.09,80.59,767.6,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-04-15,2019,16,105,64.47,81.39,2.685,9.5775,1383,16.07,63.46,79.53,761.7,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-04-22,2019,17,112,65.15,85.37,2.519,9.6194,1392,15.54,66.47,82.01,788.9,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-04-29,2019,18,119,62.55,81.88,2.476,9.6028,1594,16.75,65.4,82.15,788.9,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-05-06,2019,19,126,63.37,81.38,2.421,9.5281,1577,17.85,63.37,81.22,773.9,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-05-13,2019,20,133,65.67,80.9,2.294,9.4776,1407,14.92,66.32,81.24,770.0,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-05-20,2019,21,140,64.57,79.56,2.396,9.5246,1388,15.7,64.46,80.16,763.5,0,0,1,21190,78.63,748.9,5.15,129.5
2019-05-27,2019,22,147,65.43,80.5,2.276,9.6269,1464,15.38,63.75,79.13,761.8,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-06-03,2019,23,154,62.79,79.74,2.186,9.7706,1425,14.99,62.36,77.35,755.8,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-06-10,2019,24,161,65.19,82.93,2.142,9.4937,1488,15.28,63.99,79.27,752.6,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-06-17,2019,25,168,63.8,78.66,2.224,9.5541,1366,15.55,62.63,78.18,746.9,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-06-24,2019,26,175,64.22,79.44,2.213,9.6264,1416,14.85,62.94,77.79,748.8,0,0,1,19564,75.63,728.0,4.9,129.5
2019-07-01,2019,27,182,64.68,79.77,2.064,9.5557,1299,15.59,64.59,80.18,766.2,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-07-08,2019,28,189,63.11,79.88,2.122,9.5916,1314,15.77,63.15,78.92,757.0,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-07-15,2019,29,196,67.24,75.66,2.151,9.5644,1232,14.97,62.46,77.43,740.6,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-07-22,2019,30,203,68.12,76.93,2.014,9.6183,1100,14.35,63.1,77.45,744.9,0,0,1,22209,76.2,732.9,5.32,129.5
2019-07-29,2019,31,210,64.59,79.33,2.076,9.5899,1206,14.2,63.37,77.57,743.9,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-08-05,2019,32,217,61.15,76.06,2.049,9.6369,1432,15.08,58.05,73.13,704.7,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-08-12,2019,33,224,62.86,76.92,2.175,9.57,1227,15.17,62.82,77.99,746.4,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-08-19,2019,34,231,59.83,75.99,2.203,9.5383,1396,15.32,60.02,75.34,718.6,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-08-26,2019,35,238,63.74,75.48,2.054,9.5712,1317,15.15,59.96,75.11,718.9,0,0,1,18869,73.34,701.9,5.59,129.5
2019-09-02,2019,36,245,64.25,76.09,2.21,9.61,1282,16.6,62.63,79.23,761.4,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-09-09,2019,37,252,64.56,75.77,2.205,9.6042,1211,14.25,61.24,75.49,725.0,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-09-16,2019,38,259,63.3,77.83,2.393,9.6196,1147,14.3,60.29,74.59,717.5,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-09-23,2019,39,266,65.48,77.21,2.375,9.5376,1469,15.38,61.77,77.15,735.8,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-09-30,2019,40,273,63.29,78.73,2.543,9.7215,1238,14.38,61.94,76.32,741.9,0,0,1,19906,73.77,717.2,5.49,129.5
2019-10-07,2019,41,280,63.12,82.26,2.364,9.6808,1208,15.37,63.54,78.91,763.9,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-10-14,2019,42,287,61.31,79.59,2.626,9.6653,1193,14.45,59.89,74.34,718.5,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-10-21,2019,43,294,64.01,79.16,2.514,9.5638,1155,13.77,61.56,75.33,720.4,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-10-28,2019,44,301,60.95,77.62,2.591,9.4907,1399,16.44,60.05,76.49,725.9,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-11-04,2019,45,308,63.27,79.83,2.853,9.545,1321,15.04,60.89,75.93,724.8,0,0,1,17845,75.73,722.8,5.71,129.5
2019-11-11,2019,46,315,64.09,82.15,3.062,9.5194,1295,15.01,65.04,80.05,762.0,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-11-18,2019,47,322,60.69,76.81,2.736,9.6053,1182,15.15,62.05,77.2,741.5,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-11-25,2019,48,329,64.12,83.65,2.916,9.5182,1387,15.3,65.86,81.16,772.5,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-12-02,2019,49,336,65.8,81.43,2.734,9.5383,1400,15.61,64.3,79.91,762.2,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-12-09,2019,50,343,64.64,82.35,2.977,9.586,1262,15.61,64.98,80.59,772.5,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-12-16,2019,51,350,63.16,83.58,2.958,9.5428,1239,14.43,63.85,78.28,747.0,0,0,1,20545,77.59,740.4,5.78,129.5
2019-12-23,2019,52,357,65.7,79.7,3.021,9.5559,1305,14.41,63.14,77.55,741.1,0,0,0,0.0,0.0,0.0,0.0,129.5
2019-12-30,2019,1,364,63.57,83.05,3.043,9.5195,1452,16.06,64.42,80.48,766.1,0,0,0,0.0,0.0,0.0,0.0,129.5
2020-01-06,2020,2,6,61.96,61.59,2.457,9.7148,1336,14.26,49.63,63.89,620.7,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-01-13,2020,3,13,60.75,61.38,2.539,9.781,1243,14.56,49.19,63.75,623.5,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-01-20,2020,4,20,59.53,60.64,2.477,9.7523,1235,15.05,47.24,62.29,607.5,0,0,1,20566,61.87,603.4,6.14,83.8
2020-01-27,2020,5,27,58.32,61.19,2.472,9.8137,1322,13.94,46.73,60.67,595.4,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-02-03,2020,6,34,57.11,62.31,2.553,9.7255,1378,16.11,48.32,64.43,626.6,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-02-10,2020,7,41,55.89,63.84,2.313,9.6386,1216,14.57,49.02,63.59,612.9,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-02-17,2020,8,48,54.68,62.58,2.458,9.637,1374,14.57,49.65,64.22,618.9,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-02-24,2020,9,55,53.47,61.89,2.377,9.8079,1291,14.42,46.4,60.82,596.5,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-03-02,2020,10,62,52.25,62.27,2.434,9.7502,1642,15.34,47.92,63.26,616.8,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-03-09,2020,11,69,51.04,61.39,2.302,9.6579,1339,16.23,47.42,63.65,614.7,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-03-16,2020,12,76,49.2,62.28,2.444,9.5973,1307,13.89,45.57,59.46,570.7,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-03-23,2020,13,83,43.6,62.39,2.286,9.7101,1304,15.57,44.72,60.29,585.4,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-03-30,2020,14,90,38.0,63.2,2.064,9.7212,1325,14.98,43.45,58.43,568.0,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-04-06,2020,15,97,32.4,61.95,2.114,9.7004,1294,15.73,40.45,56.18,545.0,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-04-13,2020,16,104,26.8,63.47,2.097,9.6644,1359,15.86,38.74,54.6,527.7,0,0,1,21020,53.34,515.5,5.07,83.8
2020-04-20,2020,17,111,21.2,62.44,2.064,9.5658,1372,14.75,37.16,51.91,496.6,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-04-27,2020,18,118,20,59.11,2.126,9.6938,1399,15.91,36.24,52.15,505.5,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-05-04,2020,19,125,21.67,60.82,1.944,9.5795,1345,14.95,36.77,51.72,495.5,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-05-11,2020,20,132,24.23,59.99,2.017,9.6584,1390,16.17,37.49,53.66,518.3,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-05-18,2020,21,139,26.8,60.19,1.877,9.657,1306,14.82,38.77,53.59,517.5,0,0,1,17898,51.27,495.1,4.65,83.8
2020-05-25,2020,22,146,29.37,59.63,1.784,9.8201,1397,14.73,38.39,53.12,521.6,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-06-01,2020,23,153,31.93,59.9,1.978,9.6248,1440,16.52,39.16,55.68,535.9,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-06-08,2020,24,160,34.5,58.96,1.747,9.6862,1333,15.62,41.17,56.79,550.1,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-06-15,2020,25,167,37.07,57.89,1.656,9.6986,1345,15.44,40.36,55.8,541.2,0,0,1,17914,54.42,527.8,6.1,83.8
2020-06-22,2020,26,174,39.63,59.1,1.884,9.7259,1267,14.67,41.79,56.46,549.1,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-06-29,2020,27,181,40.25,61.39,1.748,9.6987,1239,15.45,44.86,60.31,584.9,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-07-06,2020,28,188,40.55,59.17,1.757,9.7025,1050,14.41,42.4,56.81,551.2,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-07-13,2020,29,195,40.84,58.93,1.697,9.6739,1208,15.27,41.93,57.2,553.3,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-07-20,2020,30,202,41.14,61.53,1.778,9.6134,1216,14.35,41.26,55.61,534.6,0,0,1,19463,54.76,526.5,5.32,83.8
2020-07-27,2020,31,209,41.43,60.57,1.804,9.7362,1225,13.98,42.63,56.61,551.2,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-08-03,2020,32,216,41.73,59.17,1.692,9.5281,1174,14.46,42.79,57.25,545.5,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-08-10,2020,33,223,42.02,58.9,1.83,9.7176,1286,14.17,43.14,57.31,556.9,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-08-17,2020,34,230,42.32,58.67,1.717,9.598,1099,13.82,43.38,57.2,549.0,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-08-24,2020,35,237,42.61,56.57,1.771,9.6585,1254,14.9,41.82,56.72,547.8,0,0,1,17058,55.57,536.7,5.94,83.8
2020-08-31,2020,36,244,42.91,57.43,1.961,9.6491,1262,15.05,42.26,57.31,553.0,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-09-07,2020,37,251,43.2,61.87,1.82,9.676,1026,14.42,45.8,60.22,582.7,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-09-14,2020,38,258,43.49,60.56,2.034,9.6866,1098,13.24,45.73,58.97,571.2,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-09-21,2020,39,265,43.79,58.66,1.941,9.7902,1039,14.17,42.99,57.16,559.6,0,0,1,20348,57.19,559.9,6.13,83.8
2020-09-28,2020,40,272,44.08,59.09,2.018,9.6015,1131,14.94,43.38,58.32,560.0,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-10-05,2020,41,279,44.38,59.5,1.982,9.6982,1069,14.49,43.69,58.18,564.2,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-10-12,2020,42,286,44.67,59.56,2.206,9.747,1152,13.87,43.78,57.65,561.9,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-10-19,2020,43,293,44.97,57.73,2.131,9.6746,1045,12.85,42.56,55.41,536.1,0,0,1,21288,55.38,535.8,6.12,83.8
2020-10-26,2020,44,300,45.26,59.19,2.087,9.7011,1310,15.73,45.42,61.15,593.2,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-11-02,2020,45,307,45.56,59.79,2.356,9.6508,1091,12.6,45.31,57.91,558.9,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-11-09,2020,46,314,45.85,61.99,2.243,9.6828,1093,14.39,46.19,60.58,586.6,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-11-16,2020,47,321,46.15,56.76,2.373,9.6812,1183,14.84,43.05,57.89,560.4,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-11-23,2020,48,328,46.44,59.81,2.352,9.7659,1224,14.88,43.21,58.09,567.3,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-11-30,2020,49,335,46.74,59.63,2.492,9.7026,1261,15.93,45.5,61.43,596.0,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-12-07,2020,50,342,47.03,60.71,2.386,9.5266,1204,14.48,45.37,59.85,570.2,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-12-14,2020,51,349,47.33,60.57,2.43,9.5792,1152,14.71,46.73,61.44,588.5,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-12-21,2020,52,356,47.62,60.93,2.515,9.7647,1182,14.78,44.53,59.31,579.1,0,0,0,0.0,0.0,0.0,0.0,83.8
2020-12-28,2020,53,363,47.92,62.8,2.513,9.7203,1203,15.07,48.17,63.24,614.7,0,0,0,0.0,0.0,0.0,0.0,83.8
2021-01-04,2021,1,4,69.21,86.78,4.319,9.3458,1459,21.0,57.72,78.72,735.7,0,0,1,22025,78.11,730.0,6.42,152.7
2021-01-11,2021,2,11,66.15,89.89,4.627,9.3452,1561,18.93,57.51,76.44,714.3,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-01-18,2021,3,18,74.11,93.0,4.643,9.3251,1664,20.75,61.89,82.64,770.6,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-01-25,2021,4,25,71.26,96.11,4.577,9.1947,1766,20.49,63.06,83.55,768.2,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-02-01,2021,5,32,71.56,99.22,4.6,9.1769,1869,21.54,61.38,82.92,760.9,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-02-08,2021,6,39,71.8,102.33,4.075,9.1584,1972,20.56,64.56,85.12,779.6,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-02-15,2021,7,46,73.18,105.44,3.997,9.2305,2074,24.63,64.97,89.6,827.1,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-02-22,2021,8,53,70.89,108.56,4.729,9.0575,2177,22.61,65.26,87.87,795.9,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-03-01,2021,9,60,74.5,111.67,4.256,9.0759,2279,22.02,66.55,88.57,803.9,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-03-08,2021,10,67,70.41,114.78,4.143,9.0467,2382,21.84,68.4,90.24,816.4,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-03-15,2021,11,74,71.37,117.89,3.863,9.0435,2484,23.66,65.14,88.8,803.1,0,0,1,21131,87.82,794.2,5.39,152.7
2021-03-22,2021,12,81,72.88,121.0,3.83,9.1217,2587,24.43,68.49,92.92,847.6,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-03-29,2021,13,88,70.99,124.11,3.906,9.0396,2690,24.24,69.0,93.24,842.9,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-04-05,2021,14,95,72.42,127.22,3.751,8.9667,2792,22.61,72.18,94.79,850.0,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-04-12,2021,15,102,72.82,130.33,3.648,9.0674,2895,25.01,70.02,95.03,861.7,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-04-19,2021,16,109,73.77,133.44,3.742,8.9679,2997,24.86,73.55,98.41,882.5,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-04-26,2021,17,116,71.73,136.56,3.684,8.8276,3100,25.19,75.78,100.97,891.3,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-05-03,2021,18,123,70.75,139.67,3.44,8.8902,3203,24.78,69.98,94.76,842.4,0,0,1,20685,93.85,834.4,4.65,152.7
2021-05-10,2021,19,130,71.61,142.78,3.468,8.8974,3305,26.13,74.76,100.89,897.7,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-05-17,2021,20,137,73.71,145.89,3.352,8.8572,3408,26.34,77.21,103.55,917.2,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-05-24,2021,21,144,74.28,149.0,3.228,8.8825,3510,27.26,75.6,102.86,913.7,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-05-31,2021,22,151,71.67,152.11,3.06,8.7741,3613,27.62,76.63,104.25,914.7,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-06-07,2021,23,158,71.84,155.22,3.194,8.8092,3716,27.56,76.08,103.64,913.0,0,0,1,20131,101.79,896.7,5.67,152.7
2021-06-14,2021,24,165,73.79,158.33,2.979,8.8453,3818,26.95,80.7,107.65,952.2,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-06-21,2021,25,172,70.57,161.44,3.047,8.8974,3921,28.3,80.4,108.7,967.1,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-06-28,2021,26,179,69.25,164.56,2.909,8.8559,4023,28.3,81.03,109.33,968.2,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-07-05,2021,27,186,70.67,168.08,3.088,8.764,4126,30.74,81.07,111.81,979.9,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-07-12,2021,28,193,71.88,171.68,2.95,8.8684,4228,28.04,83.58,111.62,989.9,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-07-19,2021,29,200,69.85,175.27,3.055,8.8927,4331,28.44,81.83,110.27,980.6,0,0,1,22429,105.41,937.4,5.3,152.7
2021-07-26,2021,30,207,71.13,178.86,3.317,8.8537,4434,30.51,84.3,114.81,1016.5,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-08-02,2021,31,214,73.61,182.46,2.863,8.8733,4536,28.73,81.55,110.28,978.5,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-08-09,2021,32,221,70.55,186.05,3.124,8.862,4639,30.51,92.17,122.68,1087.2,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-08-16,2021,33,228,69.44,189.65,3.207,8.8532,4741,31.23,86.46,117.69,1041.9,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-08-23,2021,34,235,69.06,193.24,3.42,8.963,4844,31.41,83.33,114.74,1028.4,0,0,1,17440,112.64,1009.6,6.32,152.7
2021-08-30,2021,35,242,69.05,196.84,3.591,8.9018,4947,32.66,91.59,124.25,1106.0,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-09-06,2021,36,249,70.0,200.43,3.189,8.7992,5049,32.6,88.46,121.06,1065.2,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-09-13,2021,37,256,69.86,204.03,3.198,8.9325,5152,32.32,91.56,123.88,1106.6,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-09-20,2021,38,263,67.53,207.62,3.602,8.9332,5254,31.03,91.03,122.06,1090.4,0,0,1,22078,118.7,1060.4,5.68,152.7
2021-09-27,2021,39,270,69.55,211.22,3.535,9.0587,5357,32.73,92.66,125.39,1135.9,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-10-04,2021,40,277,67.53,214.81,3.708,9.0164,5459,32.89,89.33,122.22,1102.0,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-10-11,2021,41,284,72.06,218.41,3.49,8.9969,5562,33.96,93.2,127.16,1144.0,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-10-18,2021,42,291,66.9,222.0,3.432,9.0918,5603,33.24,101.13,134.37,1221.7,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-10-25,2021,43,298,67.84,225.59,3.69,9.0466,5277,32.92,95.31,128.23,1160.0,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-11-01,2021,44,305,70.77,229.19,3.756,9.0277,4950,29.92,93.46,123.38,1113.8,0,0,1,20306,122.59,1106.7,6.35,152.7
2021-11-08,2021,45,312,68.86,232.78,3.937,9.0952,4623,31.74,101.3,133.04,1210.0,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-11-15,2021,46,319,69.3,236.38,3.766,9.126,4297,28.93,98.33,127.26,1161.4,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-11-22,2021,47,326,68.78,239.97,4.016,9.164,3970,27.83,101.05,128.88,1181.1,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-11-29,2021,48,333,70.8,243.57,4.033,9.2843,3643,26.44,98.61,125.05,1161.0,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-12-06,2021,49,340,70.98,247.16,4.101,9.2611,3317,24.02,106.47,130.49,1208.5,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-12-13,2021,50,347,71.66,250.76,4.03,9.1906,2990,26.83,102.82,129.65,1191.6,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-12-20,2021,51,354,69.15,254.35,3.934,9.2832,2663,23.96,106.33,130.29,1209.5,0,0,0,0.0,0.0,0.0,0.0,152.7
2021-12-27,2021,52,361,68.32,257.95,4.091,9.358,2337,24.07,101.76,125.83,1177.5,0,0,0,0.0,0.0,0.0,0.0,152.7
2022-01-03,2022,1,3,82.17,173.69,7.916,9.5108,1994,28.29,80.29,108.58,1032.7,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-01-10,2022,2,10,87.23,182.31,7.561,9.5894,1765,26.66,88.2,114.86,1101.4,0,0,1,19698,110.98,1064.3,5.97,214.9
2022-01-17,2022,3,17,92.29,190.92,6.727,9.6447,1790,27.73,91.91,119.64,1153.9,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-01-24,2022,4,24,97.35,199.54,7.978,9.5924,1900,26.9,97.31,124.21,1191.5,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-01-31,2022,5,31,102.42,208.15,6.998,9.6263,1813,28.64,99.52,128.16,1233.7,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-02-07,2022,6,38,107.48,216.77,7.712,9.614,1751,26.08,104.23,130.31,1252.8,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-02-14,2022,7,45,112.54,225.38,7.505,9.6977,2049,27.66,104.39,132.05,1280.6,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-02-21,2022,8,52,117.6,234.0,7.409,9.5156,2230,30.16,112.76,142.92,1360.0,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-02-28,2022,9,59,122.66,242.62,6.827,9.7419,2318,28.82,115.26,144.08,1403.6,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-03-07,2022,10,66,126.37,250.97,7.186,9.6001,2106,29.87,114.65,144.52,1387.4,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-03-14,2022,11,73,121.97,257.75,7.402,9.6129,1859,27.74,114.99,142.73,1372.0,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-03-21,2022,12,80,117.57,264.54,6.751,9.7774,2127,30.01,113.36,143.37,1401.8,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-03-28,2022,13,87,113.17,271.32,6.985,9.7242,2327,29.4,117.62,147.02,1429.7,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-04-04,2022,14,94,108.77,278.11,6.695,9.6898,2239,29.88,113.23,143.11,1386.7,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-04-11,2022,15,101,104.88,284.89,6.867,9.8104,1984,29.33,110.14,139.47,1368.3,0,0,1,20114,139.09,1364.5,5.41,214.9
2022-04-18,2022,16,108,104.04,291.68,6.583,9.6839,2112,28.36,114.62,142.98,1384.6,0,0,0,0.0,0.0,0.0,0.0,214.9
2022-04-25,2022,17,115,103.2,298.46,6.424,9.845,2108,27.97,115.02,142.99,1407.7,0,0,0,0.0,0.0,0.0,0.0,214.9
